"","STATE","REG_START","REG_END","REG_REINST","ELITE_NAME","ELITE_BIRTHDATE","ELITE_DEATHDATE","ELITE_FEMALE","ELITE_REENTER","ELITE_REEXIT","ELITE_EXITTYPE","ELITE_EXITFATE","ELITE_EXITLEADER","ELITE_OCCUPATION","ELITE_RETENURE","REG_PARTY"
"759","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Pelše, Arvid Yanovich","2/7/1899","1983-05-29",0,"1966-04-08","1983-05-29","Death",NA,"Andropov","Worker",17.1506849315068,"Communist Party of the Soviet Union (KPSS)"
"760","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Pervukhin, Mikhail Georg'evich","1749","1978-07-22",0,"1952-10-16","1953-03-06","Demotion","No Punishment","Malenkov","Electrical engineer",0.386301369863014,"Communist Party of the Soviet Union (KPSS)"
"761","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Pervukhin, Mikhail Georg'evich","1749","1978-07-22",0,"1957-06-29","1961-10-17","Demotion","No Punishment","Khrushchev","Electrical engineer",4.3041095890411,"Communist Party of the Soviet Union (KPSS)"
"762","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Petrovsky, Grigory Ivanovich","2/3/1878","1958-01-09",0,"1926-01-01","1939-03-22","Expulsion","No Punishment","Stalin","Factory worker",13.227397260274,"Communist Party of the Soviet Union (KPSS)"
"763","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Podgorny, Nikolay Viktorovich","1145","1983-01-12",0,"1958-06-18","1977-05-24","Resignation","No Punishment","Brezhnev","Engineer",18.9452054794521,"Communist Party of the Soviet Union (KPSS)"
"764","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Polozkov, Ivan Kuz'mich","12831",NA,0,"1990-07-14","1991-08-24","Regime Change",NA,NA,"Party functionary",1.11232876712329,"Communist Party of the Soviet Union (KPSS)"
"765","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Polyansky, Dmitriy Stepanovich","6508","2001-10-08",0,"1958-06-18","1976-03-05","Demotion","No Punishment","Brezhnev","Farm worker",17.7260273972603,"Communist Party of the Soviet Union (KPSS)"
"766","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Ponomarenko, Panteleimon Kondrat'evich","952","1984-01-18",0,"1952-10-16","1956-02-27","Demotion","No Punishment","Khrushchev","Party functionary",3.36712328767123,"Communist Party of the Soviet Union (KPSS)"
"767","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Ponomarev, Boris Nikolaevich","1844","1995-12-21",0,"1972-05-19","1986-03-06","Resignation","No Punishment","Gorbachev","Party functionary",13.8054794520548,"Communist Party of the Soviet Union (KPSS)"
"768","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Pospelov, Petr Nikolaevich","6/20/1898","1979-04-22",0,"1957-06-29","1961-10-31","Demotion","No Punishment","Khrushchev","Historian",4.34246575342466,"Communist Party of the Soviet Union (KPSS)"
"769","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Postyshev, Pavel Petrovich","9/18/1887","1939-02-26",0,"1934-02-10","1938-01-14","Expulsion","Execution","Stalin","Electrician",3.92876712328767,"Communist Party of the Soviet Union (KPSS)"
"770","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Primakov, Yevgeny Maksimovich","10895","2015-06-26",0,"1989-09-20","1990-07-14","Demotion","No Punishment","Gorbachev","Academic",0.813698630136986,"Communist Party of the Soviet Union (KPSS)"
"771","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Prokofiev, Yuri Anatol'evich","14296",NA,0,"1990-07-14","1991-08-24","Regime Change",NA,NA,"Party functionary",1.11232876712329,"Communist Party of the Soviet Union (KPSS)"
"772","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Pugo, Boris Karlovich","13565","1991-08-22",0,"1989-09-20","1990-07-14","Demotion","No Punishment","Gorbachev","Party functionary",0.813698630136986,"Communist Party of the Soviet Union (KPSS)"
"773","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Puzanov, Aleksandr Mikhaylovich","2477","1998-03-01",0,"1952-10-16","1953-03-06","Demotion","No Punishment","Malenkov","Agronomist",0.386301369863014,"Communist Party of the Soviet Union (KPSS)"
"774","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Rashidov, Sharaf Rashidovich","6520","1983-10-31",0,"1961-10-31","1983-10-31","Death",NA,"Andropov","Journalist",22.013698630137,"Communist Party of the Soviet Union (KPSS)"
"775","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Razumovsky, Georgiy Petrovich","13168",NA,0,"1988-02-18","1990-07-14","Demotion","No Punishment","Gorbachev","Agronomist",2.4027397260274,"Communist Party of the Soviet Union (KPSS)"
"776","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Romanov, Grigoriy Vasil'evich","8439","2008-06-03",0,"1973-04-27","1985-07-01","Resignation","No Punishment","Gorbachev","Shipbuilding engineer",12.186301369863,"Communist Party of the Soviet Union (KPSS)"
"777","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Rubiks, Alfreds","13051",NA,0,"1990-07-14","1991-08-24","Regime Change",NA,NA,"Party functionary",1.11232876712329,"Communist Party of the Soviet Union (KPSS)"
"778","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Rudzutak, Janis Ernestovich","8/15/1887","1938-07-29",0,"1923-04-26","1937-05-26","Expulsion","Execution","Stalin","Trade unionist",14.0931506849315,"Communist Party of the Soviet Union (KPSS)"
"779","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Rykov, Aleksey Ivanovich","2/25/1881","1938-03-15",0,"1922-12-30","1930-12-21","Demotion","No Punishment","Stalin","Party functionary",7.98082191780822,"Communist Party of the Soviet Union (KPSS)"
"780","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Ryzhkov, Nikolay Ivanovich","10864",NA,0,"1985-04-23","1990-07-14","Demotion","No Punishment","Gorbachev","Engineer",5.22739726027397,"Communist Party of the Soviet Union (KPSS)"
"781","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Saburov, Maksim Zakharovich","33","1977-03-24",0,"1952-10-16","1957-06-29","Expulsion","No Punishment","Khrushchev","Industrial administrator",4.7041095890411,"Communist Party of the Soviet Union (KPSS)"
"782","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Semenova, Galina Vladimirovna","13751","2017-11-19",1,"1990-07-14","1991-08-24","Regime Change",NA,NA,"Journalist",1.11232876712329,"Communist Party of the Soviet Union (KPSS)"
"783","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Shcherbakov, Aleksandr Sergeevich","649","1945-05-10",0,"1941-02-21","1945-05-10","Death",NA,"Stalin","Party functionary",4.21643835616438,"Communist Party of the Soviet Union (KPSS)"
"784","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Shcherbitsky, Vladimir Vasil'evich","6623","1990-02-16",0,"1961-10-31","1963-12-13","Demotion","No Punishment","Khrushchev","Chemical engineer",2.11780821917808,"Communist Party of the Soviet Union (KPSS)"
"785","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Shcherbitsky, Vladimir Vasil'evich","6623","1990-02-16",0,"1965-12-06","1989-09-20","Resignation","No Punishment","Gorbachev","Chemical engineer",23.8054794520548,"Communist Party of the Soviet Union (KPSS)"
"786","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Shelepin, Aleksandr Nikolaevich","6805","1994-10-24",0,"1964-10-14","1975-04-16","Resignation","No Punishment","Brezhnev","Party functionary",10.5095890410959,"Communist Party of the Soviet Union (KPSS)"
"787","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Shelest, Petro Yukhymovych","2967","1996-01-22",0,"1963-12-13","1973-04-27","Resignation","No Punishment","Brezhnev","Metallurgical engineer",9.37808219178082,"Communist Party of the Soviet Union (KPSS)"
"788","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Shenin, Oleg Semyonovich","13718","2009-05-28",0,"1990-07-14","1991-08-24","Regime Change",NA,NA,"Construction engineer",1.11232876712329,"Communist Party of the Soviet Union (KPSS)"
"789","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Shepilov, Dmitri Trofimovich","2136","1995-08-18",0,"1956-02-27","1957-06-29","Expulsion","No Punishment","Khrushchev","Prosecutor",1.33698630136986,"Communist Party of the Soviet Union (KPSS)"
"790","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Shevardnadze, Eduard Ambrosiyevich","10252","2014-07-07",0,"1978-11-27","1990-07-14","Demotion","No Punishment","Gorbachev","Party functionary",11.6356164383562,"Communist Party of the Soviet Union (KPSS)"
"791","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Shkiryatov, Matvei Fyodorovich","8/3/1883","1954-01-18",0,"1952-10-16","1953-03-06","Demotion","No Punishment","Malenkov","Party functionary",0.386301369863014,"Communist Party of the Soviet Union (KPSS)"
"792","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Shvernik, Nikolai Mikhailovich","5/19/1888","1970-12-24",0,"1939-03-22","1966-04-08","Resignation","No Punishment","Brezhnev","Party functionary",27.0657534246575,"Communist Party of the Soviet Union (KPSS)"
"793","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Sillari, Enn-Arno","16135",NA,0,"1990-07-14","1991-08-24","Regime Change",NA,NA,"Party functionary",1.11232876712329,"Communist Party of the Soviet Union (KPSS)"
"794","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Slyunkov, Nikolai Nikitich","10709",NA,0,"1986-03-06","1990-07-14","Demotion","No Punishment","Gorbachev","Economist",4.35890410958904,"Communist Party of the Soviet Union (KPSS)"
"795","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Sokolnikov, Grigori Yakovlevich","8/15/1888","1939-05-21",0,"1924-06-02","1926-01-01","Demotion","No Punishment","Stalin","Economist",1.58356164383562,"Communist Party of the Soviet Union (KPSS)"
"796","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Sokolov, Sergey Leonidovich","4200","2012-08-31",0,"1985-04-23","1991-08-24","Regime Change",NA,NA,"Soldier",6.33972602739726,"Communist Party of the Soviet Union (KPSS)"
"797","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Solomentsev, Mikhail Sergeevich","5060","2008-02-15",0,"1971-11-23","1988-09-30","Resignation","No Punishment","Gorbachev","Industrial worker",16.8657534246575,"Communist Party of the Soviet Union (KPSS)"
"798","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Solovyev, Yuriy Filippovich","9364","2011-10-02",0,"1986-03-06","1989-09-20","Resignation","No Punishment","Gorbachev","Construction engineer",3.54520547945205,"Communist Party of the Soviet Union (KPSS)"
"799","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Stalin, Joseph Vissarionovich","12/18/1878","1953-03-05",0,"1922-12-30","1953-03-05","Death",NA,"Stalin","Party functionary",30.2,"Communist Party of the Soviet Union (KPSS)"
"800","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Stroyev, Yegor Semyonovich","13571",NA,0,"1990-07-14","1991-08-24","Regime Change",NA,NA,"Collective farm worker",1.11232876712329,"Communist Party of the Soviet Union (KPSS)"
"801","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Suslov, Mikhail Andreyevich","1056","1982-01-25",0,"1952-10-15","1953-03-06","Demotion","No Punishment","Malenkov","Party functionary",0.389041095890411,"Communist Party of the Soviet Union (KPSS)"
"802","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Suslov, Mikhail Andreyevich","1056","1982-01-25",0,"1955-07-12","1982-01-25","Death",NA,"Brezhnev","Party functionary",26.558904109589,"Communist Party of the Soviet Union (KPSS)"
"803","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Syrtsov, Sergey Ivanovich","7/17/1893","1937-09-10",0,"1929-06-12","1930-12-01","Expulsion","No Punishment","Stalin","Party functionary",1.47123287671233,"Communist Party of the Soviet Union (KPSS)"
"804","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Talyzin, Nikolay Vladimirovich","10621","1991-01-23",0,"1985-10-15","1989-09-20","Resignation","No Punishment","Gorbachev","Engineer",3.93424657534247,"Communist Party of the Soviet Union (KPSS)"
"805","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Tevosyan, Ivan Fedorovich","735","1958-03-30",0,"1952-10-16","1953-03-06","Demotion","No Punishment","Malenkov","Factory engineer",0.386301369863014,"Communist Party of the Soviet Union (KPSS)"
"806","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Tikhonov, Nikolay Aleksandrovich","1961","1997-06-01",0,"1978-11-27","1986-03-06","Resignation","No Punishment","Gorbachev","Technical engineer",7.27671232876712,"Communist Party of the Soviet Union (KPSS)"
"807","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Tomsky, Mikhail Pavlovich","10/31/1880","1936-08-22",0,"1922-12-30","1930-07-13","Demotion","No Punishment","Stalin","Trade unionist",7.53972602739726,"Communist Party of the Soviet Union (KPSS)"
"808","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Trotsky, Leon (Lev) Davidovich","11/7/1879","1940-08-21",0,"1922-12-30","1926-10-23","Expulsion","Exile","Stalin","Union organizer",3.81643835616438,"Communist Party of the Soviet Union (KPSS)"
"809","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Uglanov, Nikolay Aleksandrovich","12/17/1886","1937-05-31",0,"1926-01-01","1929-04-29","Demotion","No Punishment","Stalin","Party functionary",3.32602739726027,"Communist Party of the Soviet Union (KPSS)"
"810","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Ustinov, Dmitriy Fedorovich","3213","1984-12-20",0,"1965-03-26","1984-12-20","Death",NA,"Chernenko","Munitions factory worker",19.7506849315069,"Communist Party of the Soviet Union (KPSS)"
"811","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Vlasor, Aleksandr Vladimirovich","11708","2002-06-09",0,"1988-09-30","1990-07-14","Demotion","No Punishment","Gorbachev","Metallurgical engineer",1.78630136986301,"Communist Party of the Soviet Union (KPSS)"
"812","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Voronov, Gennadiy Ivanovich","3896","1994-04-01",0,"1961-01-18","1973-04-27","Resignation","No Punishment","Brezhnev","Party functionary",12.2794520547945,"Communist Party of the Soviet Union (KPSS)"
"813","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Voroshilov, Kliment Yefremovich","2/4/1881","1969-12-02",0,"1926-01-01","1960-07-16","Resignation","No Punishment","Khrushchev","Worker",34.5616438356164,"Communist Party of the Soviet Union (KPSS)"
"814","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Vorotnikov, Vitaliy Ivanovich","9517","2012-02-19",0,"1983-12-26","1990-07-14","Demotion","No Punishment","Gorbachev","Fitter",6.55342465753425,"Communist Party of the Soviet Union (KPSS)"
"815","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Voznesensky, Nikolay Alekseevich","1431","1950-10-01",0,"1941-02-21","1949-03-07","Expulsion","Execution","Stalin","Economist",8.04383561643836,"Communist Party of the Soviet Union (KPSS)"
"816","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Vyshinsky, Andrey Yanuarovich","11/28/1883","1954-11-22",0,"1952-10-16","1953-03-06","Demotion","No Punishment","Malenkov","Lawyer",0.386301369863014,"Communist Party of the Soviet Union (KPSS)"
"817","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Yakovlev, Alexandr Nikolaevich","8737","2005-10-18",0,"1987-01-28","1990-07-14","Demotion","No Punishment","Gorbachev","Party functionary",3.46027397260274,"Communist Party of the Soviet Union (KPSS)"
"818","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Yazov, Dmitriy Timofeevich","9079","2020-02-25",0,"1987-06-26","1990-07-14","Demotion","No Punishment","Gorbachev","Soldier",3.05205479452055,"Communist Party of the Soviet Union (KPSS)"
"819","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Yanaev, Gennadiy Ivanovich","13753","2010-09-24",0,"1990-07-14","1991-01-31","Demotion","No Punishment","Gorbachev","Trade unionist",0.550684931506849,"Communist Party of the Soviet Union (KPSS)"
"820","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Yeltsin, Boris Nikolayevich","11355","2007-04-23",0,"1986-02-18","1988-02-18","Resignation","No Punishment","Gorbachev","Construction engineer",2,"Communist Party of the Soviet Union (KPSS)"
"821","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Yezhov, Nikolai Ivanovich","5/1/1895","1940-02-04",0,"1937-10-12","1939-03-03","Expulsion","Execution","Stalin","Civil administrator",1.38904109589041,"Communist Party of the Soviet Union (KPSS)"
"822","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Yudin, Pavel Fyodorovich","8/26/1899","1968-04-10",0,"1952-10-16","1953-03-06","Demotion","No Punishment","Malenkov","Lathe operator",0.386301369863014,"Communist Party of the Soviet Union (KPSS)"
"823","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Zaykov, Lev Nikolaevich","8494","2002-01-07",0,"1986-03-06","1990-07-14","Demotion","No Punishment","Gorbachev","Party functionary",4.35890410958904,"Communist Party of the Soviet Union (KPSS)"
"824","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Zhdanov, Andrey Alexandrovich","2/26/1896","1948-08-31",0,"1934-02-10","1948-08-31","Death",NA,"Stalin","Party functionary",14.5643835616438,"Communist Party of the Soviet Union (KPSS)"
"825","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Zhukov, Georgy Konstantinovich","12/1/1896","1974-06-18",0,"1956-02-27","1957-10-29","Expulsion","No Punishment","Khrushchev","Soldier",1.67123287671233,"Communist Party of the Soviet Union (KPSS)"
"826","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Zinoviev, Grigoriy Yevseyevich","9/23/1883","1936-08-25",0,"1922-12-30","1926-07-23","Expulsion","No Punishment","Stalin","Party functionary",3.56438356164384,"Communist Party of the Soviet Union (KPSS)"
"827","Soviet Union","1922-12-30","1991-08-24","Politburo/Presidium","Zverev, Arseny Grigoryevich","50","1969-07-27",0,"1952-10-16","1953-03-06","Demotion","No Punishment","Malenkov","Economist",0.386301369863014,"Communist Party of the Soviet Union (KPSS)"
